Device Name;Region;Type;Famille;Produit;Edition;Version
Device 15192;US;Desktop;Office;Office;Standard;2013
Device 15193;US;Desktop;Office;Office;Standard;2013
Device 15194;US;Desktop;Office;Office;Standard;2013
Device 15195;US;Desktop;Office;Office;Standard;2013
Device 15196;US;Desktop;Office;Office;Standard;2007
Device 15197;US;Desktop;Office;Office;Standard;2013
Device 15198;US;Desktop;Office;Office Language;;2007
Device 15198;US;Desktop;Office;Office;Standard;2007
Device 15199;US;Desktop;Office;Office;Standard;2013
Device 15200;US;Desktop;Office;Office;Standard;2013
Device 15201;US;Desktop;Office;Office;Standard;2013
Device 15202;US;Desktop;Office;Office;Standard;2007
Device 15203;US;Desktop;Office;Office;Standard;2013
Device 15204;US;Desktop;Office;Office Language;;2007
Device 15204;US;Desktop;Office;Office;Standard;2007
Device 15205;US;Desktop;Office;Office;Standard;2007
Device 15205;US;Desktop;Office;Office Language;;2007
Device 15206;US;Desktop;Office;Office;Standard;2013
Device 15207;US;Desktop;Office;Office;Standard;2007
Device 15207;US;Desktop;Office;Office Language;;2007
Device 15208;US;Desktop;Office;Project;Standard;2013
Device 15208;US;Desktop;Office;Visio;Standard;2013
Device 15208;US;Desktop;Office;Office;Standard;2007
Device 15209;US;Desktop;Office;Office Language;;2007
Device 15209;US;Desktop;Office;Office;Standard;2007
Device 15210;US;Desktop;Office;Office;Standard;2013
Device 15211;US;Desktop;Office;Office Language;;2007
Device 15211;US;Desktop;Office;Office;Standard;2007
Device 15212;US;Desktop;Office;Office;Standard;2013
Device 15213;US;Desktop;Office;Office;Standard;2013
Device 15214;US;Desktop;Office;Office;Standard;2013
Device 15215;US;Desktop;Office;Office;Standard;2007
Device 15216;US;Desktop;Office;Office;Standard;2007
Device 15217;US;Desktop;Office;Office;Standard;2007
Device 15217;US;Desktop;Office;Office Language;;2007
Device 15218;US;Desktop;Office;Office;Standard;2013
Device 15219;US;Desktop;Office;Office Language;;2007
Device 15219;US;Desktop;Office;Office;Standard;2007
Device 15220;US;Desktop;Office;Office;Standard;2013
Device 15221;US;Desktop;Office;Office;Standard;2007
Device 15221;US;Desktop;Office;Office Language;;2007
Device 15222;US;Desktop;Office;Office;Standard;2007
Device 15222;US;Desktop;Office;Office Language;;2007
Device 15223;US;Desktop;Office;Office Language;;2007
Device 15223;US;Desktop;Office;Office;Standard;2007
Device 15224;US;Desktop;Office;Office;Standard;2007
Device 15224;US;Desktop;Office;Office Language;;2007
Device 15225;US;Desktop;Office;Office;Standard;2013
Device 15225;US;Desktop;Office;Office Language;;2007
Device 15226;US;Desktop;Office;Office;Standard;2013
Device 15227;US;Desktop;Office;Office Language;;2007
Device 15227;US;Desktop;Office;Office;Standard;2007
Device 15228;US;Desktop;Office;Office;Standard;2007
Device 15228;US;Desktop;Office;Office Language;;2007
Device 15229;US;Desktop;Office;Office Language;;2007
Device 15229;US;Desktop;Office;Office;Standard;2007
Device 15230;US;Desktop;Office;Project;Standard;2013
Device 15230;US;Desktop;Office;Office;Standard;2013
Device 15231;US;Desktop;Office;Office Language;;2007
Device 15231;US;Desktop;Office;Office;Standard;2007
Device 15232;US;Desktop;Office;Office;Standard;2007
Device 15232;US;Desktop;Office;Office Language;;2007
Device 15233;US;Desktop;Office;Office;Standard;2007
Device 15233;US;Desktop;Office;Office Language;;2007
Device 15234;US;Desktop;Office;Office Language;;2007
Device 15234;US;Desktop;Office;Office;Standard;2007
Device 15235;US;Desktop;Office;Office Language;;2007
Device 15235;US;Desktop;Office;Office;Standard;2007
Device 15236;US;Desktop;Office;Office;Standard;2007
Device 15236;US;Desktop;Office;Office Language;;2007
Device 15237;US;Desktop;Office;Office Language;;2007
Device 15237;US;Desktop;Office;Office;Standard;2007
Device 15238;US;Desktop;Office;Access;;2003
Device 15238;US;Desktop;Office;Office;Standard;2007
Device 15239;US;Desktop;Office;Office;Standard;2007
Device 15239;US;Desktop;Office;Office Language;;2007
Device 15240;US;Desktop;Office;Office Language;;2007
Device 15240;US;Desktop;Office;Office;Standard;2007
Device 15241;US;Desktop;Office;Office Language;;2007
Device 15241;US;Desktop;Office;Office;Standard;2007
Device 15242;US;Desktop;Office;Office;Standard;2007
Device 15242;US;Desktop;Office;Office Language;;2007
Device 15243;US;Desktop;Office;Project;Standard;2007
Device 15243;US;Desktop;Office;Office;Standard;2007
Device 15243;US;Desktop;Office;Office Language;;2007
Device 15244;US;Desktop;Office;Office;Standard;2007
Device 15244;US;Desktop;Office;Office Language;;2007
Device 15244;US;Desktop;Office;Project;Standard;2007
Device 15245;US;Desktop;Office;Office Language;;2007
Device 15245;US;Desktop;Office;Project;Standard;2007
Device 15245;US;Desktop;Office;Office;Standard;2007
Device 15246;US;Desktop;Office;Office Language;;2007
Device 15246;US;Desktop;Office;Project;Standard;2007
Device 15246;US;Desktop;Office;Office;Standard;2007
Device 15247;US;Desktop;Office;Office Language;;2007
Device 15247;US;Desktop;Office;Project;Standard;2007
Device 15247;US;Desktop;Office;Office;Standard;2007
Device 15248;US;Desktop;Office;Project;Standard;2007
Device 15248;US;Desktop;Office;Office;Standard;2007
Device 15248;US;Desktop;Office;Office Language;;2007
Device 15249;US;Desktop;Office;Office;Standard;2007
Device 15249;US;Desktop;Office;Office Language;;2007
Device 15249;US;Desktop;Office;Project;Standard;2007
Device 15250;US;Desktop;Office;Office Language;;2007
Device 15250;US;Desktop;Office;Project;Standard;2007
Device 15250;US;Desktop;Office;Office;Standard;2007
Device 15251;US;Desktop;Office;Project;Standard;2007
Device 15251;US;Desktop;Office;Office;Standard;2007
Device 15251;US;Desktop;Office;Office Language;;2007
Device 15252;US;Desktop;Office;Office Language;;2007
Device 15252;US;Desktop;Office;Project;Standard;2007
Device 15252;US;Desktop;Office;Office;Standard;2007
Device 15253;US;Desktop;Office;Office;Standard;2013
Device 15254;US;Desktop;Office;Office;Standard;2007
Device 15254;US;Desktop;Office;Office Language;;2007
Device 15255;US;Desktop;Office;Office;Standard;2007
Device 15255;US;Desktop;Office;Office Language;;2007
Device 15256;US;Desktop;Office;Office;Standard;2013
Device 15257;US;Desktop;Office;Office;Standard;2013
Device 15257;US;Desktop;Office;Project;Standard;2013
Device 15257;US;Desktop;Office;Visio;Standard;2013
Device 15258;US;Desktop;Office;Office Language;;2007
Device 15258;US;Desktop;Office;Office;Standard;2007
Device 15259;US;Desktop;Office;Visio;Standard;2013
Device 15259;US;Desktop;Office;Project;Standard;2013
Device 15259;US;Desktop;Office;Office;Standard;2013
Device 15260;US;Desktop;Office;Office;Standard;2013
Device 15261;US;Desktop;Office;Office;Standard;2007
Device 15261;US;Desktop;Office;Office Language;;2007
Device 15262;US;Desktop;Office;Project;Standard;2013
Device 15262;US;Desktop;Office;Office;Standard;2013
Device 15263;US;Desktop;Office;Office;Standard;2007
Device 15263;US;Desktop;Office;Office Language;;2007
Device 15264;US;Desktop;Office;Project;Standard;2010
Device 15264;US;Desktop;Office;Office;Standard;2007
Device 15265;US;Desktop;Office;Office;Standard;2013
Device 15266;US;Desktop;Office;Office Language;;2007
Device 15266;US;Desktop;Office;Office;Standard;2007
Device 15267;US;Desktop;Office;Visio;Standard;2007
Device 15267;US;Desktop;Office;Office;Standard;2007
Device 15268;US;Desktop;Office;Office;Standard;2013
Device 15269;US;Desktop;Office;Office;Standard;2013
Device 15270;US;Desktop;Office;Office;Standard;2013
Device 15271;US;Desktop;Office;Project;Standard;2013
Device 15271;US;Desktop;Office;Office;Standard;2007
Device 15272;US;Desktop;Office;Office Language;;2007
Device 15272;US;Desktop;Office;Office;Standard;2007
Device 15273;US;Desktop;Office;Office;Standard;2007
Device 15274;US;Desktop;Office;Office;Standard;2007
Device 15274;US;Desktop;Office;Office Language;;2007
Device 15275;US;Desktop;Office;Office;Standard;2013
Device 15276;US;Desktop;Office;Project;Standard;2013
Device 15276;US;Desktop;Office;Office;Standard;2013
Device 15277;US;Desktop;Visual;Visual Studio;Community;2015
Device 15277;US;Desktop;Office;Project;Standard;2013
Device 15277;US;Desktop;Office;Office;Standard;2013
Device 15278;US;Desktop;Office;Office;Standard;2007
Device 15279;US;Desktop;Office;Office;Standard;2013
Device 15280;US;Desktop;Office;Office;Standard;2013
Device 15281;US;Desktop;Office;Office;Standard;2013
Device 15282;US;Desktop;Office;Office;Standard;2013
Device 15283;US;Desktop;Office;Office;Standard;2007
Device 15283;US;Desktop;Office;Office Language;;2007
Device 15284;US;Desktop;Office;Office;Standard;2007
Device 15285;US;Desktop;Office;Office;Standard;2007
Device 15285;US;Desktop;Office;Office Language;;2007
Device 15286;US;Desktop;Office;Visio;Standard;2013
Device 15286;US;Desktop;Office;Project;Standard;2010
Device 15286;US;Desktop;Office;Office;Standard;2013
Device 15287;US;Desktop;Office;Office;Standard;2013
Device 15288;US;Desktop;Office;Office;Standard;2013
Device 15289;US;Desktop;Office;Office;Standard;2007
Device 15290;US;Desktop;Office;Office;Standard;2013
Device 15291;US;Desktop;Office;Office;Standard;2013
Device 15292;US;Desktop;Office;Office;Standard;2007
Device 15293;US;Desktop;Office;Office;Standard;2007
Device 15293;US;Desktop;Office;Office Language;;2007
Device 15294;US;Desktop;Office;Project;Standard;2013
Device 15294;US;Desktop;Office;Office;Standard;2013
Device 15294;US;Desktop;Office;Visio;Standard;2013
Device 15295;US;Desktop;Office;Office;Standard;2013
Device 15296;US;Desktop;Office;Office;Standard;2007
Device 15296;US;Desktop;Office;Visio;Standard;2007
Device 15297;US;Desktop;Office;Office;Standard;2013
Device 15298;US;Desktop;Office;Office;Standard;2013
Device 15299;US;Desktop;Office;Office;Standard;2007
Device 15299;US;Desktop;Office;Office Language;;2007
Device 15300;US;Desktop;Office;Office;Standard;2007
Device 15301;US;Desktop;Office;Office;Standard;2007
Device 15302;US;Desktop;Office;Office;Standard;2007
Device 15303;US;Desktop;Office;Office;Standard;2007
Device 15304;US;Desktop;Office;Office;Standard;2013
Device 15305;US;Desktop;Office;Office;Standard;2007
Device 15306;US;Desktop;Office;Office;Standard;2007
Device 15307;US;Desktop;Office;Office;Standard;2007
Device 15308;US;Desktop;Office;Office;Standard;2007
Device 15309;US;Desktop;Office;Office;Standard;2013
Device 15310;US;Desktop;Office;Project;Standard;2007
Device 15310;US;Desktop;Office;Office;Standard;2007
Device 15311;US;Desktop;Office;Office;Standard;2013
Device 15312;US;Desktop;Office;Office;Standard;2007
Device 15313;US;Desktop;Office;Office;Standard;2013
Device 15314;US;Desktop;Office;Office;Standard;2013
Device 15315;US;Desktop;Office;Office;Standard;2007
Device 15316;US;Desktop;Office;Project;Standard;2013
Device 15316;US;Desktop;Office;Visio;Standard;2013
Device 15316;US;Desktop;Office;Office;Standard;2013
Device 15317;US;Desktop;Office;Office;Standard;2007
Device 15318;US;Desktop;Office;Project;Standard;2007
Device 15318;US;Desktop;Office;Office;Standard;2013
Device 15319;US;Desktop;Office;Office;Standard;2007
Device 15320;US;Desktop;Office;Office;Standard;2007
Device 15321;US;Desktop;Office;Office;Standard;2007
Device 15322;US;Desktop;Office;Office;Standard;2007
Device 15323;US;Desktop;Office;Office;Standard;2013
Device 15324;US;Desktop;Office;Office;Standard;2007
Device 15325;US;Desktop;Office;Office;Standard;2013
Device 15326;US;Desktop;Office;Office;Standard;2007
Device 15327;US;Desktop;Office;Office;Standard;2013
Device 15328;US;Desktop;Office;Office;Standard;2013
Device 15329;US;Desktop;Office;Office;Standard;2007
Device 15330;US;Desktop;Office;Office;Standard;2007
Device 15330;US;Desktop;Office;Visio;Standard;2013
Device 15331;US;Desktop;Office;Office;Standard;2013
Device 15332;US;Desktop;Office;Office;Standard;2013
Device 15333;US;Desktop;Office;Visio;Standard;2013
Device 15333;US;Desktop;Office;Office;Standard;2013
Device 15334;US;Desktop;Office;Office;Standard;2013
Device 15335;US;Desktop;Office;Office;Standard;2013
Device 15336;US;Desktop;Office;Office;Standard;2007
Device 15337;US;Desktop;Office;Office;Standard;2013
Device 15338;US;Desktop;Office;Office;Standard;2013
Device 15338;US;Desktop;Office;Visio;Standard;2013
Device 15338;US;Desktop;Office;Project;Standard;2013
Device 15339;US;Desktop;Office;Office;Standard;2013
Device 15340;US;Desktop;Office;Project;Standard;2013
Device 15340;US;Desktop;Office;Office;Standard;2013
Device 15341;US;Desktop;Office;Office;Standard;2013
Device 15342;US;Desktop;Office;Office;Standard;2013
Device 15343;US;Desktop;Office;Office;Standard;2013
Device 15344;US;Desktop;Office;Office;Standard;2013
Device 15345;US;Desktop;Office;Office;Standard;2013
Device 15346;US;Desktop;Office;Project;Standard;2013
Device 15346;US;Desktop;Office;Visio;Standard;2013
Device 15346;US;Desktop;Office;Office;Standard;2013
Device 15347;US;Desktop;Office;Project;Standard;2013
Device 15347;US;Desktop;Office;Visio;Standard;2013
Device 15347;US;Desktop;Office;Office;Standard;2013
Device 15348;US;Desktop;Office;Office;Standard;2013
Device 15349;US;Desktop;Office;Visio;Standard;2007
Device 15349;US;Desktop;Office;Office;Standard;2007
Device 15350;US;Desktop;Office;Office;Standard;2013
Device 15351;US;Desktop;Office;Office;Standard;2013
Device 15352;US;Desktop;Office;Office;Standard;2013
Device 15353;US;Desktop;Office;Office;Standard;2013
Device 15354;US;Desktop;Office;Office;Standard;2013
Device 15355;US;Desktop;Office;Office;Standard;2013
Device 15356;US;Desktop;Office;Office;Standard;2013
Device 15357;US;Desktop;Office;Office;Standard;2013
Device 15358;US;Desktop;Office;Project;Standard;2013
Device 15358;US;Desktop;Office;Office;Standard;2013
Device 15358;US;Desktop;Office;Access;;2003
Device 15358;US;Desktop;Office;Visio;Standard;2013
Device 15359;US;Desktop;Office;Office;Standard;2013
Device 15359;US;Desktop;Office;Project;Standard;2013
Device 15359;US;Desktop;Office;Visio;Standard;2013
Device 15360;US;Desktop;Office;Project;Standard;2013
Device 15360;US;Desktop;Office;Visio;Standard;2013
Device 15360;US;Desktop;Office;Office;Standard;2013
Device 15361;US;Desktop;Office;Office;Standard;2013
Device 15362;US;Desktop;Office;Office;Standard;2013
Device 15362;US;Desktop;Office;Visio;Standard;2013
Device 15363;US;Desktop;Office;Office;Standard;2013
Device 15364;US;Desktop;Office;Office;Standard;2013
Device 15364;US;Desktop;Office;Visio;Standard;2013
Device 15365;US;Desktop;Office;Office;Standard;2013
Device 15365;US;Desktop;Office;Project;Standard;2013
Device 15366;US;Desktop;Office;Office;Standard;2013
Device 15367;US;Desktop;Office;Visio;Standard;2013
Device 15367;US;Desktop;Office;Office;Standard;2013
Device 15368;US;Desktop;Office;Office;Standard;2013
Device 15369;US;Desktop;Office;Office;Standard;2013
Device 15370;US;Desktop;Office;Office;Standard;2013
Device 15371;US;Desktop;Office;Visio;Standard;2013
Device 15371;US;Desktop;Office;Office;Standard;2013
Device 15372;US;Desktop;Office;Office;Standard;2013
Device 15373;US;Desktop;Office;Office;Standard;2013
Device 15374;US;Desktop;Office;Project;Standard;2013
Device 15374;US;Desktop;Office;Office;Standard;2013
Device 15374;US;Desktop;Office;Visio;Standard;2013
Device 15375;US;Desktop;Office;Office;Standard;2013
Device 15375;US;Desktop;Office;Visio;Standard;2013
Device 15376;US;Desktop;Office;Project;Standard;2013
Device 15376;US;Desktop;Office;Office;Standard;2013
Device 15376;US;Desktop;Office;Visio;Standard;2013
Device 15377;US;Desktop;Office;Office;Standard;2013
Device 15378;US;Desktop;Office;Office;Standard;2013
Device 15378;US;Desktop;Office;Project;Standard;2013
Device 15379;US;Desktop;Office;Office;Standard;2013
Device 15380;US;Desktop;Office;Office;Standard;2013
Device 15381;US;Desktop;Office;Office;Standard;2013
Device 15382;US;Desktop;Office;Office;Standard;2013
Device 15383;US;Desktop;Office;Office;Standard;2013
Device 15384;US;Desktop;Office;Office;Standard;2013
Device 15385;US;Desktop;Office;Office;Standard;2013
Device 15386;US;Desktop;Office;Office;Standard;2013
Device 15387;US;Desktop;Office;Office;Standard;2013
Device 15388;US;Desktop;Office;Office;Standard;2013
Device 15388;US;Desktop;Office;Visio;Standard;2013
Device 15389;US;Desktop;Office;Office;Standard;2013
Device 15390;US;Desktop;Office;Office;Standard;2013
